pathway_name,drug,logFC,kegg_pathway_ID
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Dacomitinib,0.17916769673242,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,O6-benzylguanine,0.277966743970181,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Paclitaxel,-0.263009898234781,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Bortezomib,0.123999529277113,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Ixazomib,0.322459524590043,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Epirubicin,-0.269140405344145,hsa04320
KEGG_DORSO_VENTRAL_AXIS_FORMATION,Vorinostat,0.182032154328223,hsa04320
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Dexamethasone,-0.298231477174411,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,2-Methoxyestradiol,-0.431264511362929,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Vemurafenib,0.209770405931836,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Gemcitabine,0.392131048368571,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Midostaurin,0.307989661752595,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Dinaciclib,0.319454600177799,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Ixazomib,-0.473140118859442,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Vorinostat,-0.224138149013143,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Dacomitinib,-0.316331014818526,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Azacitidine,-0.296821516426978,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Epirubicin,0.309860682400472,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Afatinib,-0.234690110941296,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Mitoxantrone,0.2446971654778,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Bortezomib,-0.32743448803104,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Palbociclib,0.207655084200434,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Cytarabine,0.350834059444668,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Ponatinib,0.262457737821278,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Etoposide,0.310716792352781,hsa00982
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,Carfilzomib,-0.298938875697642,hsa00982
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Carfilzomib,-0.460392787464644,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Belinostat,-0.287436279621126,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Fluorouracil,-0.287378189162822,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Geldanamycin,-0.300185528332314,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Exemestane,-0.355217274930595,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Toremifene,-0.405720457364659,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Vorinostat,-0.378013689907843,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Afatinib,-0.246039597974884,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,MK-2206,-0.207011980366356,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Bortezomib,-0.417818670979851,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Nintedanib,-0.20988813185915,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,2-Methoxyestradiol,-0.319141958297424,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Sorafenib,-0.179524378320692,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Sunitinib,-0.433288318409866,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Ixazomib,-0.435585891816515,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Imatinib,-0.217708634830826,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Linifanib,-0.218193159308299,hsa00983
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,Crizotinib,-0.265882794715404,hsa00983
KEGG_ECM_RECEPTOR_INTERACTION,Clofarabine,0.234413238029347,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Sunitinib,0.280008928072983,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Geldanamycin,0.165420324396754,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Bortezomib,0.0281919870779996,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Dabrafenib,0.238250337151177,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Pazopanib,0.199830243194022,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Osimertinib,0.14126133285045,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Binimetinib,0.23032278096488,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Doxorubicin,0.357712593793094,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Trifluridine,0.312115883811973,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Epirubicin,0.328407723800989,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Dinaciclib,0.313172329916208,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Nintedanib,0.189394101347483,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Daunorubicin,0.312996093706661,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Mitoxantrone,0.195281463886682,hsa04512
KEGG_ECM_RECEPTOR_INTERACTION,Midostaurin,0.237894779822498,hsa04512
KEGG_ENDOCYTOSIS,Ketoconazole,0.150791808121003,hsa04144
KEGG_ENDOCYTOSIS,Cediranib,0.17540404295981,hsa04144
KEGG_ENDOCYTOSIS,Clofarabine,0.215821103858661,hsa04144
KEGG_ENDOCYTOSIS,Crizotinib,0.139939152832807,hsa04144
KEGG_ENDOCYTOSIS,Nintedanib,0.136379373964132,hsa04144
KEGG_ENDOCYTOSIS,Vorinostat,0.196342964989234,hsa04144
KEGG_ENDOCYTOSIS,Idelalisib,0.113659858821803,hsa04144
KEGG_ENDOCYTOSIS,Fluorouracil,0.241267623520663,hsa04144
KEGG_ENDOCYTOSIS,Carfilzomib,0.152073062110655,hsa04144
KEGG_ENDOCYTOSIS,Gefitinib,0.117197049278666,hsa04144
KEGG_ENDOCYTOSIS,Bortezomib,0.161732601735644,hsa04144
KEGG_ENDOCYTOSIS,Dacomitinib,0.149174723375614,hsa04144
KEGG_ENDOCYTOSIS,Belinostat,0.2567941427461,hsa04144
KEGG_ENDOCYTOSIS,Toremifene,0.159780346350044,hsa04144
KEGG_ENDOCYTOSIS,Alectinib,0.158944604053401,hsa04144
KEGG_ENDOCYTOSIS,Tamoxifen,0.167095992685771,hsa04144
KEGG_ENDOMETRIAL_CANCER,Mitoxantrone,-0.21717612357322,hsa05213
KEGG_ENDOMETRIAL_CANCER,Bortezomib,-0.0941520563240735,hsa05213
KEGG_ENDOMETRIAL_CANCER,Doxorubicin,-0.36547673058295,hsa05213
KEGG_ENDOMETRIAL_CANCER,Regorafenib,0.184090427325344,hsa05213
KEGG_ENDOMETRIAL_CANCER,Everolimus,0.220064621654332,hsa05213
KEGG_ENDOMETRIAL_CANCER,Idelalisib,0.14633385027263,hsa05213
KEGG_ENDOMETRIAL_CANCER,Dinaciclib,-0.169665271444708,hsa05213
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Linifanib,0.226534944656944,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Gefitinib,0.190956850766022,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Ixazomib,0.27184978065073,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Regorafenib,0.184559845397064,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Alectinib,0.254988537357143,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Dacomitinib,0.278109389292445,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Exemestane,0.265046501179944,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Gemcitabine,0.186422871512287,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Bortezomib,0.201486369233453,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Vorinostat,0.168628661664018,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Afatinib,0.153517272742159,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Fluorouracil,0.258765976683381,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Erlotinib,-0.144066592965794,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Cediranib,0.307853828398991,hsa05120
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,Belinostat,0.270385598052401,hsa05120
KEGG_ERBB_SIGNALING_PATHWAY,Everolimus,0.158406180994951,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Enalapril,0.201484478614568,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Celecoxib,0.196199252571654,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Sorafenib,0.138909916097604,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Dacomitinib,0.196704305320096,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Tamoxifen,0.193642109832184,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Crizotinib,0.134806631536936,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Afatinib,0.123570615661732,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Imatinib,0.141250130418515,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Bortezomib,0.0989926116977462,hsa04012
KEGG_ERBB_SIGNALING_PATHWAY,Mitoxantrone,-0.0853921232187093,hsa04012
KEGG_ETHER_LIPID_METABOLISM,Fulvestrant,0.213392591243412,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Midostaurin,0.425348582474064,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Dinaciclib,0.314749851851392,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Lenalidomide,0.257088912142913,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Belinostat,0.259711870850334,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Daunorubicin,0.378468043699271,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Geldanamycin,-0.199144848133337,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Prednisone,0.230507779176539,hsa00565
KEGG_ETHER_LIPID_METABOLISM,SN-38,0.356607864615979,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Linifanib,0.181740900579668,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Doxorubicin,0.327200104871266,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Nintedanib,0.166749939121699,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Epirubicin,0.284756306428442,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Vorinostat,0.23464365067377,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Genistein,0.232697221132108,hsa00565
KEGG_ETHER_LIPID_METABOLISM,Enalapril,0.240392418727374,hsa00565
KEGG_FATTY_ACID_METABOLISM,Vorinostat,-0.195837232700618,hsa00071
KEGG_FATTY_ACID_METABOLISM,Epirubicin,0.357029477181888,hsa00071
KEGG_FATTY_ACID_METABOLISM,Doxorubicin,0.359404726583165,hsa00071
KEGG_FATTY_ACID_METABOLISM,Capecitabine,0.320837579253464,hsa00071
KEGG_FATTY_ACID_METABOLISM,Ixazomib,-0.491324466624783,hsa00071
KEGG_FATTY_ACID_METABOLISM,MK-2206,-0.312757239031341,hsa00071
KEGG_FATTY_ACID_METABOLISM,Tamoxifen,0.291575232268738,hsa00071
KEGG_FATTY_ACID_METABOLISM,Bortezomib,-0.433313581546372,hsa00071
KEGG_FATTY_ACID_METABOLISM,Dacomitinib,-0.231138411523576,hsa00071
KEGG_FATTY_ACID_METABOLISM,Afatinib,-0.345736447704217,hsa00071
KEGG_FATTY_ACID_METABOLISM,Linifanib,-0.222480955554263,hsa00071
KEGG_FATTY_ACID_METABOLISM,Mitoxantrone,0.19997243826946,hsa00071
KEGG_FATTY_ACID_METABOLISM,Carfilzomib,-0.434973104139326,hsa00071
KEGG_FATTY_ACID_METABOLISM,Azacitidine,-0.254225878061256,hsa00071
KEGG_FATTY_ACID_METABOLISM,Geldanamycin,-0.276273360238981,hsa00071
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Toremifene,0.165011511538286,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Enalapril,0.212543073035629,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Bortezomib,-0.0484351611502745,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Osimertinib,-0.0976521277366028,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Sirolimus,-0.0709303501344721,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Vorinostat,0.141633157500192,hsa04664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,Linifanib,0.227716258500721,hsa04664
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Vorinostat,0.181243719261788,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Fluorouracil,0.284392475063382,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Bortezomib,-0.105402168878054,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Belinostat,0.216245173727374,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Tamoxifen,0.182903908471956,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Dacomitinib,0.158035221177668,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Carfilzomib,-0.192318352130197,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Everolimus,0.159016897650593,hsa04666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,Mitoxantrone,-0.107674669570832,hsa04666
KEGG_FOCAL_ADHESION,Toremifene,0.220096901551954,hsa04510
KEGG_FOCAL_ADHESION,Daunorubicin,0.221082308164279,hsa04510
KEGG_FOCAL_ADHESION,Pazopanib,0.0931801538362491,hsa04510
KEGG_FOCAL_ADHESION,Pralatrexate,0.175408220916792,hsa04510
KEGG_FOCAL_ADHESION,Osimertinib,0.0841886495352316,hsa04510
KEGG_FOCAL_ADHESION,Ibrutinib,-0.106385765581175,hsa04510
KEGG_FOCAL_ADHESION,Epirubicin,0.194754305742844,hsa04510
KEGG_FOCAL_ADHESION,Fluorouracil,0.157994760983216,hsa04510
KEGG_FOCAL_ADHESION,Sunitinib,0.176078165217456,hsa04510
KEGG_FOCAL_ADHESION,Dinaciclib,0.192167220859318,hsa04510
KEGG_FOCAL_ADHESION,Mitoxantrone,0.0676185411677756,hsa04510
KEGG_FOCAL_ADHESION,Vorinostat,0.0822694853435941,hsa04510
KEGG_FOCAL_ADHESION,Bortezomib,-0.0331415113775139,hsa04510
KEGG_FOCAL_ADHESION,Sorafenib,0.112558984758712,hsa04510
KEGG_FOCAL_ADHESION,Midostaurin,0.178213783525641,hsa04510
KEGG_FOCAL_ADHESION,Etoposide,0.175464849831803,hsa04510
KEGG_FOCAL_ADHESION,Trifluridine,0.20759396247668,hsa04510
KEGG_FOCAL_ADHESION,Olaparib,0.0680039334197943,hsa04510
KEGG_FOCAL_ADHESION,Regorafenib,0.086478141623153,hsa04510
KEGG_FOLATE_BIOSYNTHESIS,Azacitidine,-0.293103810416374,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Carfilzomib,-0.473674553169609,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Temsirolimus,-0.203724936283067,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Toremifene,-0.328364156048292,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Linifanib,-0.196309899508788,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Fulvestrant,-0.323234396317958,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Sunitinib,-0.351206562288871,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Erlotinib,-0.278069069904809,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Docetaxel,-0.340432158699243,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Sorafenib,-0.427971460704459,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Osimertinib,-0.37796845987876,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Rosiglitazone,-0.367037980936687,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Bortezomib,-0.213260024835235,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Palbociclib,-0.320357064174061,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Sirolimus,-0.212479714854633,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Pralatrexate,-0.320303894659581,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Vorinostat,-0.426490447465852,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Irinotecan,-0.363453936942665,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Crizotinib,-0.34314553686952,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Bosutinib,-0.234153984675682,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Pazopanib,-0.231131157404085,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Neratinib,-0.266267191493119,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Belinostat,-0.284944147909427,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,MK-2206,-0.419295430767674,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Alpelisib,-0.411898579873365,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Lonafarnib,-0.398118238044987,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Afatinib,-0.296960433894525,hsa00790
KEGG_FOLATE_BIOSYNTHESIS,Fluorouracil,-0.364153237458145,hsa00790
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Geldanamycin,-0.227432340536005,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,ABT-737,0.17940808388463,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Binimetinib,0.295820018335246,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Sirolimus,-0.140300326736859,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Belinostat,0.207597826079193,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Linifanib,-0.209644728814575,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,MK-2206,-0.233300275355827,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Ixazomib,-0.314915930391359,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Tamoxifen,0.320056489288745,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Bortezomib,-0.0759386887069419,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Alpelisib,-0.259724870782323,hsa00051
KEGG_GALACTOSE_METABOLISM,Anastrozole,0.245143791802799,hsa00052
KEGG_GALACTOSE_METABOLISM,Nintedanib,0.257088775786076,hsa00052
KEGG_GALACTOSE_METABOLISM,Geldanamycin,-0.161296158552031,hsa00052
KEGG_GALACTOSE_METABOLISM,Trifluridine,0.294888894376872,hsa00052
KEGG_GALACTOSE_METABOLISM,Midostaurin,0.271871270172872,hsa00052
KEGG_GALACTOSE_METABOLISM,Vorinostat,0.251089211381209,hsa00052
KEGG_GALACTOSE_METABOLISM,Linifanib,-0.209114669414355,hsa00052
KEGG_GALACTOSE_METABOLISM,Cabozantinib,0.154357452058031,hsa00052
KEGG_GALACTOSE_METABOLISM,Tamoxifen,0.37392135877267,hsa00052
KEGG_GALACTOSE_METABOLISM,Ibrutinib,0.189742693292019,hsa00052
KEGG_GALACTOSE_METABOLISM,Dasatinib,0.120097425705163,hsa00052
KEGG_GALACTOSE_METABOLISM,Gemcitabine,0.223794217897897,hsa00052
KEGG_GAP_JUNCTION,Dasatinib,-0.0639929355708428,hsa04540
KEGG_GAP_JUNCTION,Fulvestrant,-0.204951404224845,hsa04540
KEGG_GAP_JUNCTION,Linifanib,0.14863409455158,hsa04540
KEGG_GAP_JUNCTION,Azacitidine,-0.152968918183539,hsa04540
KEGG_GAP_JUNCTION,Prednisone,-0.135668520331573,hsa04540
KEGG_GAP_JUNCTION,Geldanamycin,-0.109163319057632,hsa04540
KEGG_GAP_JUNCTION,Palbociclib,-0.113328350612976,hsa04540
KEGG_GAP_JUNCTION,Alpelisib,-0.213388446885348,hsa04540
KEGG_GAP_JUNCTION,Sunitinib,-0.160530553046622,hsa04540
KEGG_GAP_JUNCTION,Osimertinib,-0.122372675093941,hsa04540
KEGG_GAP_JUNCTION,Cabozantinib,-0.123423364445348,hsa04540
KEGG_GLIOMA,Bortezomib,-0.117284893594984,hsa05214
KEGG_GLIOMA,Letrozole,-0.195171345825027,hsa05214
KEGG_GLIOMA,Everolimus,0.156044525524529,hsa05214
KEGG_GLIOMA,Clofarabine,0.193906119450853,hsa05214
KEGG_GLIOMA,Dacomitinib,0.118495280481585,hsa05214
KEGG_GLIOMA,Osimertinib,-0.142862272793399,hsa05214
KEGG_GLIOMA,Regorafenib,0.124115382939898,hsa05214
KEGG_GLUTATHIONE_METABOLISM,Thalidomide,-0.240803125273869,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Exemestane,0.352048713074097,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Osimertinib,-0.193027445958106,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Chlorambucil,0.330792641703709,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Sunitinib,-0.266059582646444,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Neratinib,-0.165895524746197,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Geldanamycin,-0.198273183931589,hsa00480
KEGG_GLUTATHIONE_METABOLISM,MK-2206,-0.276781637486597,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Ibrutinib,0.236363383007315,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Bortezomib,-0.242353122856627,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Propranolol,-0.243598413518674,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Azacitidine,-0.265224868678658,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Carfilzomib,-0.322478684522052,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Linifanib,-0.294957386790439,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Ixabepilone,-0.336669166297107,hsa00480
KEGG_GLYCEROLIPID_METABOLISM,Ponatinib,0.32459790372849,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Prednisone,0.188934395502156,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Talazoparib,0.239646508142302,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Midostaurin,0.399425228513401,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Belinostat,0.146448235021478,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Trifluridine,0.256739907540728,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Rosiglitazone,0.238193340506502,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Afatinib,0.209748836560667,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Dacomitinib,0.15213028350239,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,SN-38,0.428292595579359,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Doxorubicin,0.535644639213907,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Epirubicin,0.427507829212369,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Fluorouracil,0.248260224972698,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Mitoxantrone,0.287035658211858,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Daunorubicin,0.457229980328545,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Gemcitabine,0.30303910799164,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Sorafenib,0.172318124754434,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Etoposide,0.192491629341656,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Vorinostat,0.187457466218865,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Bortezomib,0.102205586205204,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Dinaciclib,0.419658596145988,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Lonafarnib,0.215801412277019,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Linifanib,0.193955125040625,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Nintedanib,0.143380017081376,hsa00561
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Mitoxantrone,0.14696051952547,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Trifluridine,0.204879939253191,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Prednisone,0.178520349756385,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Trametinib,0.175871756102715,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Bortezomib,-0.0182101554623892,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Osimertinib,0.0881087593714045,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Pazopanib,0.134204139574029,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Epirubicin,0.239093677282317,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Midostaurin,0.246072854137869,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Vorinostat,0.157358161775232,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Genistein,0.174480888268177,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Fulvestrant,0.268989073646751,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Gemcitabine,0.242031177751095,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Crizotinib,0.130728657019291,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Dinaciclib,0.164200301709763,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Daunorubicin,0.184102431360005,hsa00564
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Crizotinib,-0.226502505205047,hsa00260
